transaction_date,month_name,Month_id,day_name,day_Number,trans_count,product_sold,product_category,product_detail,product_type,store_location,time_bucket,total_revenue
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Cranberry Scone,Scone,Lower Manhattan,Afternoon,3.25
2023-05-10,May,2023-05,Wed,4,2,2,Bakery,Ginger Biscotti,Biscotti,Hell's Kitchen,Afternoon,7.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Cappuccino,Barista Espresso,Astoria,Afternoon,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Hazelnut syrup,Regular syrup,Astoria,Afternoon,0.80
2023-05-10,May,2023-05,Wed,4,2,2,Tea,English Breakfast Rg,Brewed Black tea,Hell's Kitchen,Afternoon,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Cranberry Scone,Scone,Hell's Kitchen,Afternoon,3.25
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,7.50
2023-05-10,May,2023-05,Wed,4,3,3,Bakery,Scottish Cream Scone ,Scone,Hell's Kitchen,Afternoon,13.50
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Astoria,Afternoon,9.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Espresso shot,Barista Espresso,Lower Manhattan,Afternoon,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Lower Manhattan,Afternoon,4.50
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,10.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Hazelnut Biscotti,Biscotti,Hell's Kitchen,Afternoon,3.25
2023-05-10,May,2023-05,Wed,4,1,1,Loose Tea,Earl Grey,Black tea,Hell's Kitchen,Afternoon,8.95
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Earl Grey Lg,Brewed Black tea,Astoria,Afternoon,3.00
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Brazilian Sm,Organic brewed coffee,Hell's Kitchen,Afternoon,6.60
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Hell's Kitchen,Afternoon,2.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Brazilian Lg,Organic brewed coffee,Lower Manhattan,Afternoon,3.50
2023-05-10,May,2023-05,Wed,4,1,1,Loose Tea,Traditional Blend Chai,Chai tea,Lower Manhattan,Afternoon,8.95
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Astoria,Afternoon,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Lower Manhattan,Afternoon,3.75
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Astoria,Afternoon,2.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee beans,Our Old Time Diner Blend,House blend Beans,Astoria,Afternoon,18.00
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Hell's Kitchen,Afternoon,4.50
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Croissant,Pastry,Astoria,Afternoon,3.50
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Lower Manhattan,Afternoon,9.50
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Earl Grey Rg,Brewed Black tea,Astoria,Afternoon,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Lower Manhattan,Afternoon,2.00
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Chocolate syrup,Regular syrup,Hell's Kitchen,Afternoon,1.60
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Brazilian Rg,Organic brewed coffee,Hell's Kitchen,Afternoon,9.00
2023-05-10,May,2023-05,Wed,4,1,1,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,Astoria,Afternoon,7.60
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Brazilian Rg,Organic brewed coffee,Lower Manhattan,Afternoon,6.00
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Lemon Grass Lg,Brewed herbal tea,Astoria,Afternoon,12.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee beans,Our Old Time Diner Blend,House blend Beans,Hell's Kitchen,Afternoon,18.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Hell's Kitchen,Afternoon,2.55
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Oatmeal Scone,Scone,Lower Manhattan,Afternoon,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Ginger Biscotti,Biscotti,Astoria,Afternoon,3.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee beans,Brazilian - Organic,Organic Beans,Astoria,Afternoon,18.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Lower Manhattan,Afternoon,3.10
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Ethiopia Sm,Gourmet brewed coffee,Astoria,Afternoon,2.20
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Lower Manhattan,Afternoon,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Cappuccino,Barista Espresso,Hell's Kitchen,Afternoon,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Tea,English Breakfast Rg,Brewed Black tea,Astoria,Afternoon,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Hazelnut Biscotti,Biscotti,Lower Manhattan,Afternoon,3.25
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Earl Grey Lg,Brewed Black tea,Lower Manhattan,Afternoon,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Lemon Grass Rg,Brewed herbal tea,Hell's Kitchen,Evening,2.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Lower Manhattan,Evening,4.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Latte Rg,Barista Espresso,Lower Manhattan,Evening,8.50
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Hazelnut syrup,Regular syrup,Lower Manhattan,Evening,1.60
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Lower Manhattan,Evening,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Lower Manhattan,Evening,3.10
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Ethiopia Lg,Gourmet brewed coffee,Lower Manhattan,Evening,7.00
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Hell's Kitchen,Evening,10.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Lower Manhattan,Evening,2.55
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Espresso shot,Barista Espresso,Astoria,Evening,6.00
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Hazelnut syrup,Regular syrup,Astoria,Evening,0.80
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Cranberry Scone,Scone,Astoria,Evening,3.25
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Hell's Kitchen,Evening,5.00
2023-05-10,May,2023-05,Wed,4,3,3,Tea,English Breakfast Lg,Brewed Black tea,Hell's Kitchen,Evening,12.00
2023-05-10,May,2023-05,Wed,4,3,3,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Hell's Kitchen,Evening,10.00
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Astoria,Evening,16.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Jumbo Savory Scone,Scone,Astoria,Evening,3.75
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Latte Rg,Barista Espresso,Astoria,Evening,8.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee beans,Our Old Time Diner Blend,House blend Beans,Astoria,Evening,18.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Brazilian Lg,Organic brewed coffee,Hell's Kitchen,Evening,7.00
2023-05-10,May,2023-05,Wed,4,3,3,Bakery,Chocolate Croissant,Pastry,Hell's Kitchen,Evening,11.25
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Serenity Green Tea Lg,Brewed Green tea,Astoria,Evening,3.00
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Hell's Kitchen,Evening,12.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Astoria,Evening,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Astoria,Evening,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Chocolate Croissant,Pastry,Astoria,Evening,3.75
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Astoria,Evening,1.60
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Peppermint Rg,Brewed herbal tea,Astoria,Evening,5.00
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Cappuccino,Barista Espresso,Hell's Kitchen,Evening,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Hell's Kitchen,Evening,0.80
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Ethiopia Sm,Gourmet brewed coffee,Hell's Kitchen,Evening,4.40
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Hell's Kitchen,Evening,6.00
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Astoria,Evening,6.00
2023-05-10,May,2023-05,Wed,4,1,1,Loose Tea,Spicy Eye Opener Chai,Chai tea,Astoria,Evening,10.95
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Ginger Biscotti,Biscotti,Hell's Kitchen,Evening,3.50
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Serenity Green Tea Rg,Brewed Green tea,Hell's Kitchen,Evening,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Chocolate syrup,Regular syrup,Hell's Kitchen,Evening,0.80
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Astoria,Evening,11.25
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Brazilian Rg,Organic brewed coffee,Hell's Kitchen,Evening,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Peppermint Lg,Brewed herbal tea,Hell's Kitchen,Evening,6.00
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Ouro Brasileiro shot,Barista Espresso,Hell's Kitchen,Evening,9.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,English Breakfast Lg,Brewed Black tea,Astoria,Evening,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Hell's Kitchen,Evening,3.10
2023-05-10,May,2023-05,Wed,4,2,2,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Astoria,Evening,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Cappuccino,Barista Espresso,Astoria,Evening,7.50
2023-05-10,May,2023-05,Wed,4,1,1,Flavours,Chocolate syrup,Regular syrup,Astoria,Evening,0.80
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Hell's Kitchen,Evening,3.00
2023-05-10,May,2023-05,Wed,4,1,1,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Astoria,Evening,9.50
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Almond Croissant,Pastry,Astoria,Evening,3.75
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Astoria,Evening,6.20
2023-05-10,May,2023-05,Wed,4,2,2,Tea,Spicy Eye Opener Chai Lg,Brewed Chai tea,Astoria,Evening,9.30
2023-05-10,May,2023-05,Wed,4,1,1,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Astoria,Evening,2.45
2023-05-10,May,2023-05,Wed,4,1,1,Loose Tea,English Breakfast,Black tea,Astoria,Evening,8.95
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Astoria,Evening,5.00
2023-05-10,May,2023-05,Wed,4,1,1,Bakery,Almond Croissant,Pastry,Hell's Kitchen,Evening,3.75
2023-05-10,May,2023-05,Wed,4,1,1,Tea,Earl Grey Lg,Brewed Black tea,Hell's Kitchen,Evening,3.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Lemon Grass Lg,Brewed herbal tea,Lower Manhattan,Morning,12.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Lower Manhattan,Morning,24.00
2023-05-11,May,2023-05,Thu,5,4,4,Bakery,Scottish Cream Scone ,Scone,Lower Manhattan,Morning,18.00
2023-05-11,May,2023-05,Thu,5,9,9,Bakery,Chocolate Croissant,Pastry,Lower Manhattan,Morning,33.75
2023-05-11,May,2023-05,Thu,5,8,8,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Lower Manhattan,Morning,32.50
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Columbian Medium Roast Sm,Gourmet brewed coffee,Lower Manhattan,Morning,10.00
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Earl Grey Lg,Brewed Black tea,Lower Manhattan,Morning,15.00
2023-05-11,May,2023-05,Thu,5,6,6,Coffee,Brazilian Sm,Organic brewed coffee,Lower Manhattan,Morning,19.80
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Serenity Green Tea Lg,Brewed Green tea,Lower Manhattan,Morning,18.00
2023-05-11,May,2023-05,Thu,5,9,9,Drinking Chocolate,Sustainably Grown Organic Rg,Hot chocolate,Lower Manhattan,Morning,52.50
2023-05-11,May,2023-05,Thu,5,6,6,Tea,Serenity Green Tea Rg,Brewed Green tea,Lower Manhattan,Morning,20.00
2023-05-11,May,2023-05,Thu,5,5,5,Bakery,Cranberry Scone,Scone,Lower Manhattan,Morning,16.25
2023-05-11,May,2023-05,Thu,5,6,6,Tea,Earl Grey Rg,Brewed Black tea,Lower Manhattan,Morning,20.00
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Ethiopia Rg,Gourmet brewed coffee,Lower Manhattan,Morning,36.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Cappuccino Lg,Barista Espresso,Lower Manhattan,Morning,34.00
2023-05-11,May,2023-05,Thu,5,2,2,Flavours,Carmel syrup,Regular syrup,Lower Manhattan,Morning,3.20
2023-05-11,May,2023-05,Thu,5,6,6,Flavours,Chocolate syrup,Regular syrup,Lower Manhattan,Morning,7.20
2023-05-11,May,2023-05,Thu,5,4,4,Bakery,Almond Croissant,Pastry,Lower Manhattan,Morning,15.00
2023-05-11,May,2023-05,Thu,5,7,7,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Lower Manhattan,Morning,52.25
2023-05-11,May,2023-05,Thu,5,8,8,Tea,Peppermint Lg,Brewed herbal tea,Lower Manhattan,Morning,36.00
2023-05-11,May,2023-05,Thu,5,8,8,Tea,Peppermint Rg,Brewed herbal tea,Lower Manhattan,Morning,32.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Jamaican Coffee River Sm,Premium brewed coffee,Lower Manhattan,Morning,12.25
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Latte,Barista Espresso,Lower Manhattan,Morning,26.25
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Hell's Kitchen,Morning,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Jumbo Savory Scone,Scone,Hell's Kitchen,Morning,11.25
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Hell's Kitchen,Morning,15.00
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Serenity Green Tea,Green tea,Lower Manhattan,Morning,9.25
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Lower Manhattan,Morning,20.00
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Espresso shot,Barista Espresso,Lower Manhattan,Morning,27.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Lower Manhattan,Morning,27.90
2023-05-11,May,2023-05,Thu,5,12,12,Bakery,Chocolate Croissant,Pastry,Hell's Kitchen,Morning,45.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Ethiopia Sm,Gourmet brewed coffee,Hell's Kitchen,Morning,15.40
2023-05-11,May,2023-05,Thu,5,7,7,Bakery,Hazelnut Biscotti,Biscotti,Hell's Kitchen,Morning,22.75
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Serenity Green Tea Rg,Brewed Green tea,Hell's Kitchen,Morning,22.50
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Lemon Grass Rg,Brewed herbal tea,Lower Manhattan,Morning,22.50
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Lower Manhattan,Morning,32.00
2023-05-11,May,2023-05,Thu,5,5,5,Bakery,Hazelnut Biscotti,Biscotti,Lower Manhattan,Morning,16.25
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Hell's Kitchen,Morning,25.00
2023-05-11,May,2023-05,Thu,5,9,9,Coffee,Jamaican Coffee River Rg,Premium brewed coffee,Hell's Kitchen,Morning,43.40
2023-05-11,May,2023-05,Thu,5,7,7,Drinking Chocolate,Dark chocolate Rg,Hot chocolate,Hell's Kitchen,Morning,28.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Lower Manhattan,Morning,12.50
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Traditional Blend Chai Rg,Brewed Chai tea,Hell's Kitchen,Morning,10.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,English Breakfast Rg,Brewed Black tea,Hell's Kitchen,Morning,22.50
2023-05-11,May,2023-05,Thu,5,6,6,Bakery,Scottish Cream Scone ,Scone,Hell's Kitchen,Morning,27.00
2023-05-11,May,2023-05,Thu,5,6,6,Coffee,Cappuccino Lg,Barista Espresso,Hell's Kitchen,Morning,29.75
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Hazelnut syrup,Regular syrup,Hell's Kitchen,Morning,4.00
2023-05-11,May,2023-05,Thu,5,5,5,Bakery,Ginger Biscotti,Biscotti,Hell's Kitchen,Morning,17.50
2023-05-11,May,2023-05,Thu,5,4,4,Flavours,Hazelnut syrup,Regular syrup,Lower Manhattan,Morning,4.80
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Latte Rg,Barista Espresso,Hell's Kitchen,Morning,25.50
2023-05-11,May,2023-05,Thu,5,8,8,Flavours,Carmel syrup,Regular syrup,Hell's Kitchen,Morning,9.60
2023-05-11,May,2023-05,Thu,5,7,7,Tea,Serenity Green Tea Lg,Brewed Green tea,Hell's Kitchen,Morning,33.00
2023-05-11,May,2023-05,Thu,5,8,8,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Hell's Kitchen,Morning,47.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Lower Manhattan,Morning,12.00
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Hell's Kitchen,Morning,15.00
2023-05-11,May,2023-05,Thu,5,1,1,Loose Tea,Morning Sunrise Chai,Chai tea,Hell's Kitchen,Morning,9.50
2023-05-11,May,2023-05,Thu,5,6,6,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Lower Manhattan,Morning,24.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Oatmeal Scone,Scone,Lower Manhattan,Morning,3.00
2023-05-11,May,2023-05,Thu,5,6,6,Bakery,Cranberry Scone,Scone,Hell's Kitchen,Morning,19.50
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Ethiopia Rg,Gourmet brewed coffee,Astoria,Morning,36.00
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Columbian Medium Roast Lg,Gourmet brewed coffee,Astoria,Morning,15.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Chocolate Chip Biscotti,Biscotti,Hell's Kitchen,Morning,10.50
2023-05-11,May,2023-05,Thu,5,1,1,Packaged Chocolate,Sustainably Grown Organic,Organic Chocolate,Hell's Kitchen,Morning,7.60
2023-05-11,May,2023-05,Thu,5,9,9,Coffee,Latte,Barista Espresso,Hell's Kitchen,Morning,45.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Ginger Scone,Scone,Hell's Kitchen,Morning,9.75
2023-05-11,May,2023-05,Thu,5,4,4,Tea,English Breakfast Rg,Brewed Black tea,Astoria,Morning,20.00
2023-05-11,May,2023-05,Thu,5,8,8,Coffee,Our Old Time Diner Blend Sm,Drip coffee,Hell's Kitchen,Morning,24.00
2023-05-11,May,2023-05,Thu,5,4,4,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Hell's Kitchen,Morning,4.80
2023-05-11,May,2023-05,Thu,5,8,8,Tea,Traditional Blend Chai Lg,Brewed Chai tea,Astoria,Morning,30.00
2023-05-11,May,2023-05,Thu,5,6,6,Coffee,Ethiopia Lg,Gourmet brewed coffee,Hell's Kitchen,Morning,38.50
2023-05-11,May,2023-05,Thu,5,4,4,Coffee,Espresso shot,Barista Espresso,Astoria,Morning,15.00
2023-05-11,May,2023-05,Thu,5,2,2,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Astoria,Morning,3.20
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Ouro Brasileiro shot,Barista Espresso,Hell's Kitchen,Morning,6.00
2023-05-11,May,2023-05,Thu,5,4,4,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Lower Manhattan,Morning,27.00
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Oatmeal Scone,Scone,Hell's Kitchen,Morning,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Branded,I Need My Bean! T-shirt,Clothing,Hell's Kitchen,Morning,56.00
2023-05-11,May,2023-05,Thu,5,2,2,Branded,I Need My Bean! Latte cup,Housewares,Hell's Kitchen,Morning,28.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Peppermint Rg,Brewed herbal tea,Astoria,Morning,20.00
2023-05-11,May,2023-05,Thu,5,8,8,Flavours,Sugar Free Vanilla syrup,Sugar free syrup,Lower Manhattan,Morning,10.40
2023-05-11,May,2023-05,Thu,5,1,1,Coffee,Cappuccino Lg,Barista Espresso,Astoria,Morning,4.25
2023-05-11,May,2023-05,Thu,5,2,2,Flavours,Carmel syrup,Regular syrup,Astoria,Morning,1.60
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Ethiopia Sm,Gourmet brewed coffee,Astoria,Morning,24.20
2023-05-11,May,2023-05,Thu,5,3,3,Tea,Morning Sunrise Chai Rg,Brewed Chai tea,Astoria,Morning,12.50
2023-05-11,May,2023-05,Thu,5,6,6,Tea,Earl Grey Rg,Brewed Black tea,Astoria,Morning,20.00
2023-05-11,May,2023-05,Thu,5,3,3,Flavours,Chocolate syrup,Regular syrup,Astoria,Morning,4.00
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Brazilian Lg,Organic brewed coffee,Hell's Kitchen,Morning,24.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Brazilian Lg,Organic brewed coffee,Lower Manhattan,Morning,14.00
2023-05-11,May,2023-05,Thu,5,3,3,Drinking Chocolate,Dark chocolate Lg,Hot chocolate,Astoria,Morning,18.00
2023-05-11,May,2023-05,Thu,5,1,1,Bakery,Croissant,Pastry,Astoria,Morning,3.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Hell's Kitchen,Morning,10.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Spicy Eye Opener Chai Rg,Brewed Chai tea,Astoria,Morning,12.75
2023-05-11,May,2023-05,Thu,5,9,9,Coffee,Our Old Time Diner Blend Rg,Drip coffee,Astoria,Morning,40.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Serenity Green Tea Lg,Brewed Green tea,Astoria,Morning,18.00
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Lemon Grass Lg,Brewed herbal tea,Hell's Kitchen,Morning,18.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Brazilian Rg,Organic brewed coffee,Lower Manhattan,Morning,6.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee beans,Primo Espresso Roast,Espresso Beans,Lower Manhattan,Morning,40.90
2023-05-11,May,2023-05,Thu,5,5,5,Coffee,Columbian Medium Roast Rg,Gourmet brewed coffee,Lower Manhattan,Morning,17.50
2023-05-11,May,2023-05,Thu,5,3,3,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Astoria,Morning,12.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Morning Sunrise Chai Lg,Brewed Chai tea,Astoria,Morning,24.00
2023-05-11,May,2023-05,Thu,5,5,5,Tea,Peppermint Rg,Brewed herbal tea,Hell's Kitchen,Morning,17.50
2023-05-11,May,2023-05,Thu,5,3,3,Bakery,Almond Croissant,Pastry,Hell's Kitchen,Morning,11.25
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Earl Grey Rg,Brewed Black tea,Hell's Kitchen,Morning,15.00
2023-05-11,May,2023-05,Thu,5,4,4,Drinking Chocolate,Sustainably Grown Organic Lg,Hot chocolate,Astoria,Morning,19.00
2023-05-11,May,2023-05,Thu,5,4,4,Bakery,Oatmeal Scone,Scone,Astoria,Morning,12.00
2023-05-11,May,2023-05,Thu,5,1,1,Branded,I Need My Bean! Diner mug,Housewares,Astoria,Morning,12.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Our Old Time Diner Blend Lg,Drip coffee,Lower Manhattan,Morning,9.00
2023-05-11,May,2023-05,Thu,5,2,2,Coffee,Ethiopia Sm,Gourmet brewed coffee,Lower Manhattan,Morning,4.40
2023-05-11,May,2023-05,Thu,5,6,6,Coffee,Jamaican Coffee River Lg,Premium brewed coffee,Astoria,Morning,30.00
2023-05-11,May,2023-05,Thu,5,2,2,Bakery,Jumbo Savory Scone,Scone,Lower Manhattan,Morning,7.50
2023-05-11,May,2023-05,Thu,5,7,7,Coffee,Cappuccino,Barista Espresso,Hell's Kitchen,Morning,41.25
2023-05-11,May,2023-05,Thu,5,4,4,Tea,Lemon Grass Lg,Brewed herbal tea,Astoria,Morning,21.00
2023-05-11,May,2023-05,Thu,5,15,15,Bakery,Chocolate Croissant,Pastry,Astoria,Morning,56.25
